id,author,average_word_length,standard_deviation_of_word_length,vocabulary_richness_measures,K_vocabulary_richness,R_vocabulary_richness,C_vocabulary_richness,H_vocabulary_richness,S_vocabulary_richness,k_vocabulary_richness,LN_vocabulary_richness,entropy,average_word_length,stddev_of_word_length,total_number_of_characters,frequency_of_alpha_characters,frequency_of_uppercase_characters,frequency_of_lowercase_characters,frequency_of_special_characters,frequency_of_digital_characters,frequency_of_whitespace_character,alpha_chars_ratio,uppercase_chars_ratio,lowercase_chars_ratio,special_chars_ratio,digital_chars_ratio,whitespace_chars_ratio,total_number_of_sentences,average_number_of_words_per_sentence,frequency_of_noun,frequency_of_proper_noun,frequency_of_pronoun,frequency_of_ordinal_adjectives,frequency_of_comparative_adjectives,frequency_of_superlative_adjectives,frequency_of_adverbs,frequency_of_comparative_adverbs,frequency_of_superlative_adverbs,frequency_of_modal_auxiliary,frequency_of_base_form_verb,frequency_of_past_verb,frequency_of_present_participle_verb,frequency_of_past_participle_verb,frequency_of_particle,frequency_of_wh_words,frequency_of_conjunction,frequency_of_numerical_word,frequency_of_determiner,frequency_of_existential_there,frequency_of_existential_to,frequency_of_preposition,frequency_of_genitive_marker,frequency_of_quotation,frequency_of_comma,frequency_of_terminator,total_number_of_words,total_number_of_distinct_words
2389,Shakespeare,8.265429,0.610228,5.719561,0.192907,8.995245,9.339135,9.875087,4.275396,9.836996,10.126524,9.726778,8.265429,0.610228,8.04115,7.473622,1.469767,7.33253,2.62987,1.59292,8.685146,9.294214,1.151751,9.118756,1.738082,1.553586,9.216702,3.541667,0.307979,7.994924,1.636364,7.740385,1.923848,0.526316,2.105263,4.890511,2.307692,0,5.172414,5.390625,2.276423,2.553191,1.692308,1.111111,2.833333,3.4,2.356322,3.761468,0,3.506494,4.224138,5.925926,0,4.012158,3.728814,9.134138,8.906475
2390,Shakespeare,8.507978,0.130579,5.996773,0.170582,9.43118,9.407896,9.875087,4.670895,9.909416,10.126524,9.858992,8.507978,0.130579,8.22765,7.698023,1.581395,7.541773,2.654221,1.59292,8.692253,9.356277,1.211136,9.166373,1.714414,1.518371,9.015132,3.333333,0.335156,8.553299,1.893939,7.067308,1.843687,1.052632,2.105263,4.452555,2.307692,0,5.344828,5.625,1.869919,3.404255,1.076923,1.111111,3,2.8,2.068966,3.715596,0,3.116883,4.396552,6.296296,0,4.164134,3.220339,9.134138,9.338129
2391,Shakespeare,8.476905,0.120251,5.978186,0.169639,9.416582,9.403818,9.879362,5.115723,9.907247,10.122174,9.867366,8.476905,0.120251,8.22765,7.686135,1.655814,7.517688,2.637987,1.637168,8.742004,9.341827,1.268128,9.13711,1.703927,1.560546,9.066747,3.402778,0.328558,7.969543,1.893939,7.067308,1.823647,1.578947,1.052632,3.868613,2.307692,0,5,6.796875,1.463415,2.978723,1.538462,0.555556,3.5,2.6,2.183908,4.220183,0.769231,3.246753,5.258621,4.814815,0,3.860182,3.220339,9.162527,9.338129
2392,Shakespeare,8.852768,2.383147,6.304796,0.175651,10,9.482846,9.898464,4.992012,10,10.102597,10,8.852768,2.383147,8.611479,8.145341,1.739535,7.969291,2.516234,1.725664,8.877043,9.458704,1.272869,9.254262,1.552842,1.571582,8.796423,2.847222,0.411404,9.010152,1.863636,4.855769,2.184369,2.105263,1.578947,3.211679,1.538462,0,3.448276,6.640625,1.300813,2.553191,1.692308,0,3.333333,3.533333,2.356322,4.633028,0.769231,2.727273,6.163793,5.185185,0,3.738602,2.372881,9.290277,9.985612
2393,Shakespeare,8.773371,3.702611,6.251794,0.185526,9.965071,9.471892,9.912091,4.777148,9.99524,10.088748,9.979693,8.773371,3.702611,8.617495,8.152772,1.730233,7.978323,2.386364,1.769912,8.969439,9.460718,1.265176,9.25829,1.471669,1.610758,8.88181,2.708333,0.432806,8.477157,1.924242,4.663462,2.024048,2.631579,2.105263,3.941606,2.307692,0,3.103448,6.5625,1.626016,1.702128,2.307692,0,3.5,3.4,2.528736,5.091743,1.538462,3.116883,6.25,5.925926,0,3.495441,1.016949,9.382541,10
2394,Shakespeare,8.797411,0.87554,6.144149,0.19175,9.786047,9.446552,9.910008,4.585991,9.967466,10.090851,9.919342,8.797411,0.87554,8.635543,8.18398,1.702326,8.014451,2.288961,1.769912,9.012082,9.477083,1.242168,9.280772,1.408651,1.607393,8.905349,2.638889,0.444818,8.781726,1.969697,4.663462,1.943888,2.631579,1.578947,4.452555,1.538462,0,2.931034,5.390625,1.869919,1.489362,1.692308,0,3.666667,3.6,2.528736,5,1.538462,2.597403,6.034483,5.185185,0,3.586626,1.186441,9.368346,9.81295
2395,Shakespeare,8.780486,0.218012,6.096308,0.187768,9.654516,9.433694,9.894244,5.178565,9.946077,10.106948,9.887925,8.780486,0.218012,8.553724,8.0963,1.637209,7.936173,2.321429,1.681416,8.962331,9.465238,1.206079,9.278033,1.442297,1.541627,8.940935,2.361111,0.492421,7.994924,1.878788,5.865385,1.823647,2.105263,0.526316,5.255474,3.076923,0,2.931034,5,1.707317,2.978723,2,1.666667,4.333333,3.266667,2.413793,5.183486,2.307692,2.597403,5.043103,3.333333,0,4.133739,1.016949,9.261888,9.625899
2396,Shakespeare,8.757621,3.079397,6.115049,0.186249,9.669374,9.43773,9.89001,4.818933,9.948246,10.111226,9.879937,8.757621,3.079397,8.515221,8.045772,1.544186,7.900045,2.37013,1.681416,8.933902,9.448688,1.142699,9.277557,1.479212,1.548596,8.952881,2.708333,0.426986,8.375635,1.666667,6.153846,2.004008,1.052632,1.578947,4.817518,1.538462,0,3.275862,5.078125,1.463415,2.978723,2,2.222222,4.833333,3.6,2.413793,5,1.538462,2.857143,4.525862,3.333333,0,4.224924,2.033898,9.233499,9.625899
2397,Shakespeare,8.677677,1.793371,5.959717,0.17096,9.401985,9.399761,9.883638,4.893323,9.905078,10.117751,9.850718,8.677677,1.793371,8.412947,7.912023,1.581395,7.758543,2.475649,1.769912,8.834399,9.404582,1.184459,9.222146,1.563852,1.649923,8.960795,2.569444,0.444955,8.451777,1.742424,6.394231,2.084168,1.052632,2.105263,4.306569,1.538462,0,3.965517,4.765625,1.707317,3.404255,1.692308,2.222222,3.833333,3.6,2.528736,4.220183,1.538462,2.857143,4.568966,5.185185,0,4.407295,1.694915,9.190916,9.338129
2398,Shakespeare,8.494843,0.785796,5.661053,0.160886,8.927369,9.325018,9.882562,5.624134,9.82579,10.118839,9.818042,8.494843,0.785796,8.26495,7.727746,1.562791,7.574891,2.410714,1.946903,8.813077,9.350015,1.191483,9.165084,1.550099,1.847414,9.099208,2.986111,0.375832,8.807107,1.636364,6.009615,2.244489,1.052632,2.105263,4.306569,0.769231,0,4.310345,5.234375,2.113821,2.765957,2.461538,0.555556,4.833333,3.333333,2.701149,3.669725,0.769231,2.987013,4.181034,6.296296,0,3.920973,3.050847,9.183818,8.863309
2399,Shakespeare,8.395704,0.567263,5.673789,0.193056,8.930184,9.327692,9.877225,4.772644,9.826001,10.124349,9.715785,8.395704,0.567263,8.166286,7.589538,1.572093,7.433389,2.418831,2.138643,8.791756,9.293744,1.213055,9.102529,1.574112,2.053874,9.186862,2.222222,0.5,7.944162,1.484848,7.5,2.144289,1.052632,0.526316,4.087591,2.307692,0,5.172414,5.625,3.170732,2.978723,1.846154,0,4.666667,3.466667,2.758621,3.715596,1.538462,2.337662,4.525862,4.814815,0,4.042553,1.864407,9.148332,8.848921
2400,Shakespeare,8.405291,0.754313,5.589737,0.210118,8.842132,9.307552,9.891072,5.503647,9.811541,10.110138,9.677588,8.405291,0.754313,8.238479,7.68019,1.506977,7.535752,2.313312,2.123894,8.884151,9.322337,1.152623,9.147018,1.492251,2.021832,9.202085,2.222222,0.504582,7.48731,1.469697,7.307692,2.164329,0.526316,3.684211,4.087591,3.076923,0,7.413793,6.40625,2.845528,2.340426,2.615385,0,5,3.666667,2.471264,4.266055,0.769231,3.116883,4.396552,4.814815,0,3.799392,1.694915,9.240596,8.805755
2401,Shakespeare,8.351252,0.674821,6.032841,0.243169,8.185832,9.374212,9.467923,4.950391,9.673752,10.562001,9.346197,8.351252,0.674821,6.028155,5.607074,1.125581,5.497516,1.688312,1.59292,6.545842,9.301476,1.176576,9.119732,1.488411,2.07238,9.266099,1.458333,0.56321,5.228426,1.151515,5.817308,1.442886,0,3.684211,2.773723,2.307692,0,6.551724,4.765625,2.03252,1.276596,1.230769,0,3,2.866667,1.781609,3.211009,1.538462,2.337662,3.663793,3.703704,0,2.765957,0.508475,6.799148,6.992806
2402,Shakespeare,8.475425,0.848925,6.694862,0.272736,6.7184,9.448102,8.635776,4.403986,9.339039,11.579707,8.746685,8.475425,0.848925,3.332932,3.117848,0.604651,3.060364,0.917208,0.825959,3.574982,9.354672,1.143157,9.182199,1.462498,1.94353,9.15299,0.902778,0.503,3.121827,0.727273,2.355769,0.801603,0,3.684211,1.532847,0.769231,0,3.965517,2.5,0.406504,0.638298,0.923077,0,1.333333,1.666667,0.862069,1.743119,0.769231,1.818182,1.939655,2.962963,0,1.458967,0.338983,3.71895,4.244604
2403,Shakespeare,8.614679,1.897705,10,0.144213,4.112456,10,6.175096,3.901431,8.64946,16.191215,7.10413,8.614679,1.897705,0.566719,0.532026,0.111628,0.520849,0.12987,0.176991,0.604122,9.387822,1.241174,9.190606,1.217857,2.449308,9.096486,0.208333,0.370371,0.634518,0.136364,0.384615,0.08016,0,0,0.437956,0,0,0.517241,0.46875,0,0,0.153846,0,0.333333,0.2,0.229885,0.183486,0.769231,0.25974,0.258621,0.740741,0,0.182371,0.169492,0.624556,1.064748
2404,Shakespeare,8.852768,2.383147,6.304796,0.175651,10,9.482846,9.898464,4.992012,10,10.102597,10,8.852768,2.383147,8.611479,8.145341,1.739535,7.969291,2.516234,1.725664,8.877043,9.458704,1.272869,9.254262,1.552842,1.571582,8.796423,2.847222,0.411404,9.010152,1.863636,4.855769,2.184369,2.105263,1.578947,3.211679,1.538462,0,3.448276,6.640625,1.300813,2.553191,1.692308,0,3.333333,3.533333,2.356322,4.633028,0.769231,2.727273,6.163793,5.185185,0,3.738602,2.372881,9.290277,9.985612
2405,Shakespeare,8.773371,3.702611,6.251794,0.185526,9.965071,9.471892,9.912091,4.777148,9.99524,10.088748,9.979693,8.773371,3.702611,8.617495,8.152772,1.730233,7.978323,2.386364,1.769912,8.969439,9.460718,1.265176,9.25829,1.471669,1.610758,8.88181,2.708333,0.432806,8.477157,1.924242,4.663462,2.024048,2.631579,2.105263,3.941606,2.307692,0,3.103448,6.5625,1.626016,1.702128,2.307692,0,3.5,3.4,2.528736,5.091743,1.538462,3.116883,6.25,5.925926,0,3.495441,1.016949,9.382541,10
2406,Shakespeare,8.797411,0.87554,6.144149,0.19175,9.786047,9.446552,9.910008,4.585991,9.967466,10.090851,9.919342,8.797411,0.87554,8.635543,8.18398,1.702326,8.014451,2.288961,1.769912,9.012082,9.477083,1.242168,9.280772,1.408651,1.607393,8.905349,2.638889,0.444818,8.781726,1.969697,4.663462,1.943888,2.631579,1.578947,4.452555,1.538462,0,2.931034,5.390625,1.869919,1.489362,1.692308,0,3.666667,3.6,2.528736,5,1.538462,2.597403,6.034483,5.185185,0,3.586626,1.186441,9.368346,9.81295
2407,Shakespeare,8.780486,0.218012,6.096308,0.187768,9.654516,9.433694,9.894244,5.178565,9.946077,10.106948,9.887925,8.780486,0.218012,8.553724,8.0963,1.637209,7.936173,2.321429,1.681416,8.962331,9.465238,1.206079,9.278033,1.442297,1.541627,8.940935,2.361111,0.492421,7.994924,1.878788,5.865385,1.823647,2.105263,0.526316,5.255474,3.076923,0,2.931034,5,1.707317,2.978723,2,1.666667,4.333333,3.266667,2.413793,5.183486,2.307692,2.597403,5.043103,3.333333,0,4.133739,1.016949,9.261888,9.625899
2408,Shakespeare,8.757621,3.079397,6.115049,0.186249,9.669374,9.43773,9.89001,4.818933,9.948246,10.111226,9.879937,8.757621,3.079397,8.515221,8.045772,1.544186,7.900045,2.37013,1.681416,8.933902,9.448688,1.142699,9.277557,1.479212,1.548596,8.952881,2.708333,0.426986,8.375635,1.666667,6.153846,2.004008,1.052632,1.578947,4.817518,1.538462,0,3.275862,5.078125,1.463415,2.978723,2,2.222222,4.833333,3.6,2.413793,5,1.538462,2.857143,4.525862,3.333333,0,4.224924,2.033898,9.233499,9.625899
2409,Shakespeare,8.677677,1.793371,5.959717,0.17096,9.401985,9.399761,9.883638,4.893323,9.905078,10.117751,9.850718,8.677677,1.793371,8.412947,7.912023,1.581395,7.758543,2.475649,1.769912,8.834399,9.404582,1.184459,9.222146,1.563852,1.649923,8.960795,2.569444,0.444955,8.451777,1.742424,6.394231,2.084168,1.052632,2.105263,4.306569,1.538462,0,3.965517,4.765625,1.707317,3.404255,1.692308,2.222222,3.833333,3.6,2.528736,4.220183,1.538462,2.857143,4.568966,5.185185,0,4.407295,1.694915,9.190916,9.338129
2410,Shakespeare,8.494843,0.785796,5.661053,0.160886,8.927369,9.325018,9.882562,5.624134,9.82579,10.118839,9.818042,8.494843,0.785796,8.26495,7.727746,1.562791,7.574891,2.410714,1.946903,8.813077,9.350015,1.191483,9.165084,1.550099,1.847414,9.099208,2.986111,0.375832,8.807107,1.636364,6.009615,2.244489,1.052632,2.105263,4.306569,0.769231,0,4.310345,5.234375,2.113821,2.765957,2.461538,0.555556,4.833333,3.333333,2.701149,3.669725,0.769231,2.987013,4.181034,6.296296,0,3.920973,3.050847,9.183818,8.863309
2411,Shakespeare,8.395704,0.567263,5.673789,0.193056,8.930184,9.327692,9.877225,4.772644,9.826001,10.124349,9.715785,8.395704,0.567263,8.166286,7.589538,1.572093,7.433389,2.418831,2.138643,8.791756,9.293744,1.213055,9.102529,1.574112,2.053874,9.186862,2.222222,0.5,7.944162,1.484848,7.5,2.144289,1.052632,0.526316,4.087591,2.307692,0,5.172414,5.625,3.170732,2.978723,1.846154,0,4.666667,3.466667,2.758621,3.715596,1.538462,2.337662,4.525862,4.814815,0,4.042553,1.864407,9.148332,8.848921
2412,Shakespeare,8.405291,0.754313,5.589737,0.210118,8.842132,9.307552,9.891072,5.503647,9.811541,10.110138,9.677588,8.405291,0.754313,8.238479,7.68019,1.506977,7.535752,2.313312,2.123894,8.884151,9.322337,1.152623,9.147018,1.492251,2.021832,9.202085,2.222222,0.504582,7.48731,1.469697,7.307692,2.164329,0.526316,3.684211,4.087591,3.076923,0,7.413793,6.40625,2.845528,2.340426,2.615385,0,5,3.666667,2.471264,4.266055,0.769231,3.116883,4.396552,4.814815,0,3.799392,1.694915,9.240596,8.805755
2413,Shakespeare,8.351252,0.674821,6.032841,0.243169,8.185832,9.374212,9.467923,4.950391,9.673752,10.562001,9.346197,8.351252,0.674821,6.028155,5.607074,1.125581,5.497516,1.688312,1.59292,6.545842,9.301476,1.176576,9.119732,1.488411,2.07238,9.266099,1.458333,0.56321,5.228426,1.151515,5.817308,1.442886,0,3.684211,2.773723,2.307692,0,6.551724,4.765625,2.03252,1.276596,1.230769,0,3,2.866667,1.781609,3.211009,1.538462,2.337662,3.663793,3.703704,0,2.765957,0.508475,6.799148,6.992806
2414,Shakespeare,8.475425,0.848925,6.694862,0.272736,6.7184,9.448102,8.635776,4.403986,9.339039,11.579707,8.746685,8.475425,0.848925,3.332932,3.117848,0.604651,3.060364,0.917208,0.825959,3.574982,9.354672,1.143157,9.182199,1.462498,1.94353,9.15299,0.902778,0.503,3.121827,0.727273,2.355769,0.801603,0,3.684211,1.532847,0.769231,0,3.965517,2.5,0.406504,0.638298,0.923077,0,1.333333,1.666667,0.862069,1.743119,0.769231,1.818182,1.939655,2.962963,0,1.458967,0.338983,3.71895,4.244604
2415,Shakespeare,8.614679,1.897705,10,0.144213,4.112456,10,6.175096,3.901431,8.64946,16.191215,7.10413,8.614679,1.897705,0.566719,0.532026,0.111628,0.520849,0.12987,0.176991,0.604122,9.387822,1.241174,9.190606,1.217857,2.449308,9.096486,0.208333,0.370371,0.634518,0.136364,0.384615,0.08016,0,0,0.437956,0,0,0.517241,0.46875,0,0,0.153846,0,0.333333,0.2,0.229885,0.183486,0.769231,0.25974,0.258621,0.740741,0,0.182371,0.169492,0.624556,1.064748
2416,Shakespeare,7.834006,1.044045,2.606929,1.128955,2.949348,7.97417,8.966505,5.602722,8.019677,11.152134,6.593617,7.834006,1.044045,4.897124,3.357111,3.106977,2.897787,8.969156,0.648968,4.705046,6.855271,3.997832,5.917325,9.733415,1.0393,8.198617,0.069444,9.621749,7.48731,5.287879,0.192308,2.825651,0,0,1.167883,0,0,0,0.15625,0.243902,0,0.153846,0,0,0,0,2.522936,0,0.12987,1.034483,1.851852,0,0.425532,0.169492,4.726757,2.100719
2417,Shakespeare,7.973767,1.860311,3.09703,1.00241,3.579289,8.26383,9.025286,6.911906,8.336376,11.0797,7.02703,7.973767,1.860311,5.08964,3.623124,3.562791,3.093482,8.628247,0.560472,4.911158,7.118619,4.410935,6.078003,9.009267,0.863627,8.234052,0.069444,10,7.360406,5.5,0.576923,2.805611,0,0,1.021898,0,0,0.344828,0.703125,0.081301,0.638298,0.153846,0,0.166667,0.266667,0,2.247706,0,0.779221,1.163793,1.481481,0,0.942249,0,4.932576,2.604317
2418,Shakespeare,8.301571,1.729613,4.371389,0.822257,5.511005,8.852866,9.265113,6.172964,9.04168,10.793152,8.014222,8.301571,1.729613,5.875346,4.684203,3.6,4.162276,7.191558,0.324484,5.849325,7.972642,3.860974,7.084306,6.504956,0.433131,8.495504,0.416667,1.921986,7.538071,4.666667,2.451923,2.845691,0.526316,0.526316,1.751825,0,0,1.724138,2.265625,0.569106,0.851064,1.692308,0.555556,1,0.666667,0.057471,1.880734,0.769231,1.558442,2.284483,1.481481,10,1.398176,0.169492,5.869411,4.374101
2419,Shakespeare,8.21139,1.658172,4.400833,0.982038,5.664328,8.872704,9.322294,6.636914,9.088494,10.726954,7.908642,8.21139,1.658172,6.001685,4.838758,3.125581,4.395604,6.980519,0.20649,6.098081,8.062336,3.281598,7.323953,6.181153,0.269827,8.67036,0.416667,1.963357,7.538071,3.606061,3.076923,3.346693,0.526316,0.526316,1.970803,0.769231,0,2.586207,3.125,0.650407,0.851064,2,0.555556,1.333333,1,0.172414,1.697248,1.538462,1.818182,2.715517,1.111111,0,1.489362,0.338983,6.117814,4.589928
2420,Shakespeare,8.355184,0.706974,4.009578,1.971751,5.181651,8.731405,9.333438,5.090942,8.948867,10.71412,7.207998,8.355184,0.706974,6.105162,4.84173,2.381395,4.519043,7.73539,0.029499,6.119403,7.93055,2.457887,7.402008,6.733468,0.037893,8.553218,0.486111,1.711922,6.472081,2.318182,3.076923,5.531062,0.526316,0.526316,1.970803,0.769231,0,3.103448,3.28125,0.650407,0.212766,2.153846,0.555556,1.333333,0.8,0.229885,1.422018,1.538462,1.428571,2.456897,1.481481,0,1.12462,0.338983,6.167495,4.215827
2421,Shakespeare,8.019921,0.872374,3.408228,3.642591,4.241849,8.460023,9.22964,7.498845,8.624757,10.834481,6.198519,8.019921,0.872374,5.626278,4.156635,2.083721,3.87325,8.798701,0.029499,5.636105,7.387896,2.333705,6.884219,8.310969,0.041119,8.548177,0.416667,1.84082,5.761421,2.348485,2.5,6.593186,0.526316,0.526316,1.678832,0.769231,0,2.413793,2.109375,0.569106,0,1.076923,0,0.666667,0.533333,0.229885,1.284404,1.538462,1.558442,1.508621,1.851852,0,1.276596,0.338983,5.720369,3.323741
2422,Shakespeare,8.122993,4.168953,2.811077,5.182176,3.502987,8.161427,9.233061,6.046174,8.321796,10.830421,5.538422,8.122993,4.168953,5.681627,4.16258,1.683721,3.944001,9.163961,0,5.628998,7.326388,1.867346,6.941682,8.571674,0,8.454272,0.486111,1.593043,4.771574,1.833333,2.788462,7.735471,0.526316,1.052632,1.751825,0,0,2.586207,2.734375,0.487805,0.212766,0.769231,0,0.5,0.6,0.172414,1.009174,1.538462,1.688312,1.077586,1.851852,10,1.12462,0.508475,5.734564,2.748201
2423,Shakespeare,7.88462,2.38666,2.908186,3.875255,3.66414,8.221377,9.263444,5.478722,8.395992,10.794893,5.973497,7.88462,2.38666,5.650343,4.186358,1.627907,3.977119,8.685065,0,5.749822,7.409029,1.815444,7.038716,8.168677,0,8.683515,0.694444,1.108274,5.228426,1.909091,3.365385,6.953908,1.052632,1.052632,2.189781,0,0,2.931034,2.96875,0.569106,0.425532,0.461538,0,0.5,0.733333,0.172414,1.100917,1.538462,2.077922,1.293103,1.851852,0,1.215805,1.186441,5.862314,2.906475
2424,Shakespeare,7.897917,0.909257,2.922825,3.956532,3.691489,8.230719,9.27012,3.538061,8.408404,10.787134,5.943859,7.897917,0.909257,5.670798,4.199733,1.730233,3.974108,8.75,0,5.749822,7.405891,1.922595,7.008027,8.200082,0,8.652214,0.625,1.236144,5.507614,1.772727,2.884615,7.254509,2.105263,0.526316,1.459854,0.769231,0,2.931034,3.28125,0.813008,0.425532,0.153846,0.555556,0.833333,1.066667,0.344828,1.100917,0.769231,1.298701,1.206897,1.851852,10,0.820669,1.186441,5.890703,2.935252
2425,Shakespeare,7.913038,0.902025,2.872927,4.290297,3.632829,8.204848,9.27343,4.30904,8.38343,10.783292,5.819398,7.913038,0.902025,5.685236,4.205677,1.47907,4.020774,8.814935,0,5.749822,7.397542,1.639335,7.072308,8.239948,0,8.630237,0.625,1.239296,5.685279,1.530303,2.596154,7.53507,2.105263,0,1.459854,0.769231,1.666667,2.241379,2.8125,0.97561,0.212766,0.615385,0.555556,0.666667,0.933333,0.344828,1.100917,0,1.038961,1.422414,1.851852,0,0.699088,1.355932,5.904897,2.892086
2426,Shakespeare,7.957247,0.883014,3.108434,4.071903,3.935355,8.327494,9.27674,6.180229,8.510164,10.779449,5.9812,7.957247,0.883014,5.717723,4.248774,1.544186,4.053891,8.774351,0,5.771144,7.430878,1.701784,7.090049,8.155413,0,8.612999,0.625,1.246125,5.964467,1.333333,2.451923,7.59519,2.105263,0,1.167883,0.769231,1.666667,1.551724,2.8125,1.219512,0.425532,0.615385,0.555556,1.166667,1.066667,0.402299,1.100917,0,0.909091,1.336207,1.851852,0,0.577508,1.864407,5.919092,3.136691
2427,Shakespeare,8.169736,0.025271,3.132503,4.875649,3.932399,8.334214,9.25339,7.351316,8.50685,10.806711,5.812551,8.169736,0.025271,5.765852,4.272552,1.339535,4.111094,9.00974,0,5.735608,7.410091,1.463923,7.130071,8.3043,0,8.488548,0.486111,1.616683,5.482234,1.439394,2.307692,7.835671,1.052632,0,1.459854,0,1.666667,1.034483,2.734375,0.894309,0.851064,0.461538,0,1,0.733333,0.287356,0.963303,0,1.298701,1.336207,1.851852,0,0.547112,1.864407,5.81973,3.107914
2428,Shakespeare,8.279537,0.761047,3.268451,4.464516,4.090534,8.398252,9.244963,6.659144,8.568515,10.816572,5.995717,8.279537,0.761047,5.795933,4.326051,1.413953,4.153244,8.952922,0,5.707178,7.463941,1.537231,7.16579,8.209117,0,8.402607,0.694444,1.136879,5.634518,1.575758,2.067308,7.55511,1.052632,0,1.459854,0,0,1.206897,2.578125,0.569106,1.702128,0.153846,0,1.166667,1.133333,0.229885,1.100917,0,1.298701,1.077586,1.481481,0,0.881459,2.033898,5.784244,3.223022
2429,Shakespeare,8.244369,2.524092,3.458936,3.440607,4.373854,8.492052,9.27343,5.766177,8.676873,10.783364,6.419094,8.244369,2.524092,5.859704,4.438995,1.311628,4.284209,8.644481,0,5.813788,7.575459,1.410467,7.311304,7.840034,0,8.46642,0.833333,0.957447,5.964467,1.69697,2.115385,7.194389,0.526316,0,1.678832,0,0,1.206897,2.65625,0.487805,1.276596,0.307692,0,1.333333,1.333333,0.172414,1.192661,0,1.298701,1.551724,1.111111,0,1.06383,2.542373,5.904897,3.482014
2430,Shakespeare,8.371664,0.726834,2.844029,5.089731,3.541857,8.179132,9.231351,6.23287,8.339117,10.832451,5.620892,8.371664,0.726834,5.799543,4.306732,1.367442,4.141201,9.155844,0,5.643213,7.425987,1.485738,7.140568,8.389947,0,8.303258,0.902778,0.87434,5.507614,1.19697,1.826923,8.236473,0,0.526316,1.094891,0,0,1.034483,2.03125,0.325203,1.06383,0.307692,0,1.666667,1.266667,0.057471,0.87156,0,0.779221,1.37931,0.37037,0,0.942249,3.389831,5.727466,2.776978
2431,Shakespeare,8.256794,2.552243,3.114891,4.317937,3.903132,8.324332,9.248342,6.520614,8.49456,10.812584,5.932329,8.256794,2.552243,5.79473,4.336454,1.35814,4.172813,8.871753,0,5.721393,7.483443,1.476857,7.201045,8.136376,0,8.425289,0.833333,0.946612,5.989848,1.151515,2.403846,7.795591,0.526316,1.052632,1.167883,0,0,1.206897,2.421875,0.650407,0.425532,0.153846,0,2,0.866667,0.057471,0.825688,0,0.909091,1.508621,1.111111,0,1.215805,3.559322,5.798439,3.079137
2432,Shakespeare,8.198134,1.706167,3.072199,4.947992,3.830741,8.299844,9.234771,2.992965,8.463682,10.828463,5.664007,8.198134,1.706167,5.726146,4.239857,1.581395,4.038838,9.00974,0,5.657427,7.404385,1.740226,7.053329,8.361876,0,8.430884,0.625,1.248227,5.35533,1.727273,2.980769,7.655311,0.526316,1.052632,0.80292,0,0,1.37931,2.578125,0.406504,0.851064,0.153846,0.555556,2,0.666667,0.057471,0.825688,0.769231,1.298701,1.034483,1.851852,0,1.094225,2.372881,5.741661,3.007194
2433,Shakespeare,7.900998,1.534372,3.95937,2.02912,5.096112,8.710018,9.322294,5.36502,8.921845,10.726881,7.134574,7.900998,1.534372,5.822404,4.50587,1.572093,4.3098,7.840909,0,5.977257,7.73885,1.70139,7.402096,7.156793,0,8.760232,0.694444,1.14208,6.446701,2.090909,3.605769,5.851703,0.526316,0.526316,1.605839,0,0,2.586207,3.359375,0.569106,0.638298,0.461538,0.555556,1.666667,1.466667,0.114943,1.46789,3.076923,1.558442,1.508621,1.851852,0,2.036474,1.864407,6.117814,4.129496
2434,Shakespeare,7.971821,2.410539,3.721568,2.654512,4.711596,8.605909,9.27674,4.424609,8.79469,10.779521,6.727275,7.971821,2.410539,5.729756,4.33794,1.795349,4.103568,8.336039,0,5.799574,7.570901,1.974424,7.161861,7.731765,0,8.637294,0.555556,1.405437,5.989848,2.333333,3.125,6.352705,0.526316,0,1.459854,0,0,2.241379,2.65625,0.487805,0.425532,0.615385,1.111111,1.666667,1.266667,0.114943,1.238532,3.076923,1.298701,1.206897,1.481481,0,1.489362,1.694915,5.919092,3.755396
2435,Shakespeare,8.192397,0.796307,3.585061,3.119624,4.489527,8.542078,9.246646,6.650387,8.716005,10.814614,6.487383,8.192397,0.796307,5.751414,4.334968,1.711628,4.114105,8.644481,0,5.671642,7.53722,1.875262,7.153204,7.987632,0,8.414956,0.833333,0.939716,5.888325,1.924242,2.115385,6.873747,1.052632,0.526316,1.678832,0,0,2.068966,2.109375,0.569106,0.638298,1.076923,0.555556,1.166667,1.133333,0.057471,1.330275,2.307692,0.519481,1.25,1.481481,10,1.519757,2.372881,5.791341,3.539568
2436,Shakespeare,8.530113,1.885267,2.799899,5.99951,3.412652,8.140279,9.17199,6.873941,8.274199,10.902493,5.20787,8.530113,1.885267,5.704488,4.158122,1.655814,3.944001,9.594156,0,5.408671,7.289211,1.829036,6.913857,8.938068,0,8.0908,0.833333,0.932033,5.050761,1.727273,1.490385,8.216433,1.052632,1.052632,1.021898,0,1.666667,1.37931,1.5625,0.325203,0.638298,1.230769,0.555556,1,0.466667,0,0.779817,0,0.519481,0.862069,1.851852,0,0.790274,2.542373,5.48616,2.618705
